col0,col1,col2
Theater Company Praksi,Greece,Betty Arvaniti
Theatro Technis,Greece,Karolos Koun
Nea Skini,Greece,Constantin Christomanos
Moderní studio,Czech Republic,Jiří Frejka
Divadlo Dada,Czech Republic,Jiří Frejka
Fasma,Greece,Eleni Karaindrou
Theater Company Mnimi,Greece,Michalis Virvidakis
Theatro Exarcheion,Greece,Takis Vouteris
Knot,Greece,Themelis Glynatsis
Thiasos Kakias Analyti,Greece,Kakia Analyti
Thiasos Giorgou Kimouli  - Konstantinou Markoulaki,Greece,Konstantinos Markoulakis
Ithikon Akmeotaton,Greece,Konstantinos Markoulakis
Thiasos Ellis Lambeti,Greece,Ellie Lambeti
Thiasos Alekou Alexandraki - Nonikas Galinea,Greece,Alekos Alexandrakis
Théâtre Historique,France,Alexandre Dumas
Laiko Theatro Athinon Vasili Rota,Greece,Vassilis Rotas
Theatro Erevnas Dimitri Potamiti,Greece,Dimitris Potamitis
Abbey Experimental Theatre Company,Ireland,Ria Mooney
Peiraiko Theatro,Greece,Dimitris Rontiris
Elliniki Skini,Greece,Dimitris Rontiris
