col0,col1,col2,col3
Aero Business Charter,Germany,Stuttgart Airport,1997-01-01
Bonair Business Charter,Germany,Cologne Bonn Airport,1998-01-01
Mid East Jet,Saudi Arabia,King Abdulaziz International Airport,1990-01-01
Air Viking,Iceland,Keflavík Airport,1970-01-01
Bonair Business Charter,Germany,Munich Airport,1998-01-01
MTM Aviation,Germany,Munich Airport,1980-01-01
MHS Aviation,Germany,Munich Airport,1977-01-01
Comfort Air,Germany,Munich Airport,1978-01-01
Aviolet,Serbia,Belgrade Nikola Tesla Airport,2014-01-01
Transavia Flug,Germany,Düsseldorf Airport,1965-01-01
Vibroair,Germany,Düsseldorf Airport,1987-01-01
EFS Flug-Service,Germany,Düsseldorf Airport,1980-01-01
Air Evex,Germany,Düsseldorf Airport,1975-01-01
