col0,col1,col2,col3,col4
Argos-Shimano 2013,Team Sunweb,UCI ProTeam,Argos-Shimano,Netherlands
RadioShack-Nissan 2012,Trek-Segafredo,UCI ProTeam,RadioShack-Nissan,Luxembourg
Quick Step 2008,Deceuninck-Quick-Step,UCI ProTeam,Quick Step,Belgium
CSC 2007,Tinkoff,UCI ProTeam,CSC,Denmark
CSC 2005,Tinkoff,UCI ProTeam,CSC,Denmark
Garmin-Sharp 2012,EF Pro Cycling,UCI ProTeam,Garmin-Barracuda,United States of America
Sky 2012,Team Ineos,UCI ProTeam,Team Sky,United Kingdom
Orica-GreenEDGE 2012,Mitchelton-Scott,UCI ProTeam,Orica-GreenEDGE,Australia
Cannondale 2014,Cannondale Pro Cycling Team,cycling team season,Cannondale,Italy
Garmin-Sharp 2014,EF Pro Cycling,cycling team season,Garmin-Sharp,United States of America
BMC Racing 2014,CCC Team,cycling team season,BMC Racing,United States of America
Tinkoff-Saxo 2014,Tinkoff,cycling team season,Tinkoff-Saxo,Denmark
