col0,col1,col2,col3
Roman Catholic Diocese of Versailles,auxiliary bishop,Catholic Church,1394266
Roman Catholic Diocese of Dubrovnik,Bishop of Dubrovnik,Catholicism,80125
Roman Catholic Diocese of Bjelovar-Križevci,Bishop of Bjelovar-Križevci,Catholicism,178150
Roman Catholic Diocese of Mondovì,bishop of Mondovì,Catholicism,126233
Roman Catholic Diocese of Cadiz y Ceuta,bishop of Cadiz y Ceuta,Catholicism,675320
Roman Catholic Diocese of Almería,bishop of Almeria,Catholicism,581200
Roman Catholic Diocese of Albacete,Bishop of Albacete,Catholicism,396987
Roman Catholic Diocese of Bilbao,Bishop of Bilbao,Catholicism,1144214
Roman Catholic Diocese of Getafe,Bishop of Getafe,Catholicism,1356668
Roman Catholic Diocese of Alcalá de Henares,Bishop of Alcalá de Henares,Catholicism,807248
Roman Catholic Diocese of Ciudad Rodrigo,Bishop of Ciudad Rodrigo,Catholicism,38261
Roman Catholic Diocese of Calahorra y La Calzada-Logroño,Bishop of Calahorra and La Calzada-Logroño,Catholicism,323609
