col0,col1,col2,col3
impasse Piver,11th arrondissement of Paris,passage Piver,15
impasse Gros,20th arrondissement of Paris,passage Dieu,32
impasse Marty,17th arrondissement of Paris,passage Châtelet,40
impasse Questre,11th arrondissement of Paris,boulevard de Belleville,55
impasse Léa-Blain,16th arrondissement of Paris,boulevard Suchet,31
impasse Marteau,18th arrondissement of Paris,avenue du Président-Wilson,305
impasse Milord,18th arrondissement of Paris,avenue de Saint-Ouen,63
impasse Reille,14th arrondissement of Paris,avenue Reille,180
impasse Racine,16th arrondissement of Paris,avenue Despréaux,45
impasse Léger,17th arrondissement of Paris,rue de Tocqueville,70
