col0,col1,col2,col3
Koninklijke Oudheidkundige Kring van het Land van Waas,history,Sint-Niklaas,Belgium
South Dakota State Historical Society,archaeology,South Dakota Cultural Heritage Center,United States of America
Colorado Aviation Historical Society,history of aviation,Wings Over the Rockies Air and Space Museum,United States of America
Minnesota Historical Society,history of Minnesota,Minnesota History Center,United States of America
Dallas Historical Society,history of Dallas,Hall of State,United States of America
Brooklyn Historical Society,History of Brooklyn,Brooklyn Historical Society Building,United States of America
Hayward Area Historical Society,history,Hayward,United States of America
History of Science Society,history of science,University of Notre Dame,United States of America
American Irish Historical Society,Irish Americans,New York City,United States of America
Société d'histoire de Sillery,history of Quebec,Sillery,Canada
Mount Vernon Ladies' Association of the Union,preservation,Mount Vernon,United States of America
