col0,col1,col2,col3,col4
Jugenddienst-Verlag,Oldenburg,Hermann Ehlers,Johannes Rau,book publishing company
Deutsche Pappebuch Gesellschaft,Potsdam,Sarah Settgast,Sarah Settgast,book publishing company
Marix Verlag,Wiesbaden,Lothar Wekel,Lothar Wekel,book publishing company
Schirmer/Mosel Verlag,Munich,Lothar Schirmer,Lothar Schirmer,Galerie
Libertad Verlag,Neukölln,Jochen Schmück,Jochen Schmück,publisher
Stroemfeld Verlag,Frankfurt am Main,Karl-Dietrich Wolff,Karl-Dietrich Wolff,publisher
Libertad Verlag,Neukölln,Jochen Schmück,Jochen Schmück,book publishing company
Schirmer/Mosel Verlag,Munich,Lothar Schirmer,Lothar Schirmer,book publishing company
Stroemfeld Verlag,Frankfurt am Main,Karl-Dietrich Wolff,Karl-Dietrich Wolff,book publishing company
Taschen,Cologne,Benedikt Taschen,Marlene Taschen,publisher
Springer Science+Business Media,Berlin,Julius Springer,Derk Haank,publisher
