col0,col1,col2,col3
Della Ferrera,Italy,Turin,Turin
cafe racer,Italy,Milan,Milan
Gnome et Rhône,France,Paris,Paris
Humber Limited,United Kingdom,Coventry,Kingston upon Hull
Garelli Motorcycles,Italy,Milan,Sesto San Giovanni
SWM,Italy,Biandronno,Paderno Dugnano
MV Agusta,Italy,Varese,Samarate
Vertemati,Italy,Triuggio,Ronco Briantino
Derbi,Spain,Barcelona,Mollet del Vallès
Trojan,United Kingdom,Croydon,Croydon
NSU,Germany,Neckarsulm,Neckarsulm
Lagonda,United Kingdom,Staines-upon-Thames,Staines-upon-Thames
Ader,France,Levallois-Perret,Levallois-Perret
MZ Motorrad- und Zweiradwerk,Germany,Zschopau,Zschopau
Aprilia,Italy,Noale,Noale
Bimota,Italy,Rimini,Rimini
Benelli,Italy,Pesaro,Pesaro
Rieju,Spain,Figueres,Figueres
Lea-Francis,United Kingdom,Coventry,Coventry
DKW,Germany,Chemnitz,Chemnitz
