col0,col1,col2
Roman Catholic Archdiocese of Montpellier,6101,1104621
Roman Catholic Archdiocese of Montevideo,540,1424341
Roman Catholic Archdiocese of Montes Claros,45520,832000
Roman Catholic Archdiocese of Monaco,202,32020
Roman Catholic Archdiocese of Monterrey,17448,4905000
Roman Catholic Archdiocese of Moncton,12000,210000
Roman Catholic Archdiocese of Monreale,1509,262906
Roman Catholic Archdiocese of Minsk-Mohilev,69800,4800000
Roman Catholic Archdiocese of Modena-Nonantola,2089,566000
Roman Catholic Archdiocese of Mobile,59467,1697355
Roman Catholic Archdiocese of Milwaukee,12323,2315958
Roman Catholic Archdiocese of Miami,12836,4609245
Roman Catholic Archdiocese of Messina-Lipari-Santa Lucia del Mela,1521,523000
Roman Catholic Archdiocese of Merauke,90000,244440
Roman Catholic Archdiocese of Melbourne,27194,4440000
Roman Catholic Archdiocese of Medan,102738,14389898
Roman Catholic Archdiocese of Mercedes-Luján,19300,788000
Roman Catholic Archdiocese of Marseille,650,1048521
Roman Catholic Archdiocese of Maringá,6298,764698
Roman Catholic Archdiocese of Mariana,22680,1242936
