col0,col1,col2,col3
Visit Dallas DNA 2016,Visit Dallas DNA 2017,Jamie Gilgen,Visit Dallas DNA
Servetto Footon 2016,Servetto Giusta 2017,Katia Ragusa,Servetto Footon
Rally 2016,Rally 2017,Sara Poidevin,Rally
Topsport Vlaanderen-Etixx 2016,Sport Vlaanderen-Etixx 2017,Valerie Demey,Topsport Vlaanderen-Etixx
Servetto Footon 2016,Servetto Giusta 2017,Antri Christoforou,Servetto Footon
Rally 2016,Rally 2017,Heather Fischer,Rally
Servetto Footon 2016,Servetto Giusta 2017,Maria Vittoria Sperotto,Servetto Footon
Rally 2016,Rally 2017,Elle Anderson,Rally
Orica-Scott 2017,2018 Mitchelton-Scott (women) season,Jenelle Crooks,Orica-Scott
Servetto Footon 2016,Servetto Giusta 2017,Ana Paula Polegatch,Servetto Footon
Weber Shimano Ladies Power 2016,Weber Shimano Ladies Power 2017,Aranza Valentina Villalón Sanchez,Weber Shimano Ladies Power
Itau Shimano Ladies Power 2015,Weber Shimano Ladies Power 2016,Cristina Irma Greve,Itau Shimano Ladies Power
Orica-Scott 2017,2018 Mitchelton-Scott (women) season,Alexandra Manly,Orica-Scott
Lensworld-Zannata 2016,Lensworld-Kuota 2017,Kaat Van Der Meulen,Lensworld-Zannata
