col0,col1,col2
Hochschule für Musik und Theater München,1033,400
University of Khartoum,16800,850
University of Augsburg,20467,3878
University of Pretoria,50000,3600
Kırklareli University,10000,500
University of Oldenburg,15220,2419
University of Regensburg,21558,4380
High School of Music Hanns Eisler,488,132
University of Neuchâtel,4282,782
Helmut Schmidt University,2587,868
Hochschule Furtwangen University,6687,425
University of Flensburg,5333,612
Leuphana University of Lüneburg,9076,930
University of Oslo,27227,6194
Anadolu University,1672,1776
Deggendorf Institute of Technology,5760,452
Berlin School of Economics and Law,10271,287
Hochschule für Musik Karlsruhe,648,226
University of Wuppertal,21949,3200
Al-Farabi Kazakh National University,20000,2000
