col0,col1,col2
Jon and Vangeli,Polydor Records,1979/01/01
Glasperenspiel,Polydor Records,2003/01/01
Rorigo y Gabriela,ATO Records,2000/01/01
Nea Daconte,Universal Music Group,2006/01/01
OBK,Warner Music Group,1991/01/01
Ssarks,Roadrunner Records,1971/01/01
NOTD,Universal Music Group,2017/01/01
Isacel y Ángel Parra,Peña de los Parra,1962/01/01
Ana y Majm,Codiscos,1969/01/01
Louchie Lou & Michih One,FFRR,1993/01/01
Siam,Capitol Latin,2009/01/01
Splgndif,Mammoth Records,1999/01/01
Ha+Ash,Sony Music Latin,2002/04/22
Mt den,Ultra Music,2008/01/01
Dimitri Veias & Like Mike,Spinnin' Records,2007/01/01
Reno and Smiey,King,1951/01/01
I Am the Wqrld Trade Center,Kindercore Records,1999/01/01
renge,Infectious Music,2011/01/01
Nico & Xinz,Warner Bros. Records,2009/01/01
iss $,MBK Entertainment,2008/01/01
