col0,col1,col2
Südavia,1980-01-01,GmbH
SunExpress,1989-01-01,Anonim Şirket
Condor Syndikat,1927-01-01,subsidiary
DC Aviation,1998-01-01,GmbH
City-Air,1998-01-01,Aktiengesellschaft
LATAM Peru,1998-01-01,S.A.
Régional Compagnie Aérienne Européenne,2001-01-01,S.A.
Clickair,2006-01-01,S.A.
Meridiana,1963-01-01,joint-stock company
Air Armenia,2003-01-01,joint-stock company
Mahan Air,1991-01-01,joint-stock company
TUIfly Nordic,2006-01-01,joint-stock company
Livingston Compagnia Aerea,2011-01-01,joint-stock company
Kosmos Airlines,1995-01-01,joint-stock company
Winair,1961-01-01,joint-stock company
Pegasus Airlines,1989-01-01,joint-stock company
Jazeera Airways,2005-01-01,joint-stock company
Aero Airlines,2000-01-01,public limited company
Aerostar Airlines,1997-01-01,private limited liability company
Deutsche Luft-Reederei,1917-01-01,Gesellschaft mit beschränkter Haftung
