col0,col1,col2
Mul!Yam,Israel,Shalom Maharovsky
Pujol,Mexico,Enrique Olvera
Ragoli Restaurant,Canada,Vikram Vij
Restaurant Nathan Outlw,United Kingdom,Nathan Outlaw
Pei Wei AsianDiner,United States of America,P. F. Chang's China Bistro
Restaurant Gordon Rmsay,United Kingdom,Gordon Ramsay
Zantigp,United States of America,Heublein
Uncafe,Finland,HYY Group
Vij's Resturant,Canada,Vikram Vij
MoscowRestaurant,People's Republic of China,Beijing Exhibition Center
Restaurat Talvo,Switzerland,Badrutt's Palace Hotel
Maqgrove restaurant,United Kingdom,Frank Crichlow
Lbrije's Zusje,Netherlands,Thérèse Boer
Maiuon Pc,France,Anne-Sophie Pic
kelare,Spain,Pedro Subijana Reza
Noma,Denmark,Noma Holding
InterContinentdl Amstel Amsterdam,Netherlands,Katara Hospitality
LaPaix,Belgium,David Martin
