col0,col1,col2,col3
Bank of America,204000,credit institution,Bank of America Tower
Scotiabank,89000,credit institution,Bears FC
Merrill Lynch,60000,credit institution,City-Hochhaus Leipzig
ABN AMRO,18830,credit institution,George Best Belfast City Airport
Zurich Insurance Group,53146,credit institution,Blue Building
Citigroup,219000,credit institution,Citigroup Center
Sberbank of Russia,330000,credit institution,SB Sberbank of Russia JSC
ABN AMRO,18830,financial institution,George Best Belfast City Airport
Zurich Insurance Group,53146,holding company,Blue Building
ABN AMRO,18830,bank,George Best Belfast City Airport
Bank of America,204000,enterprise,Bank of America Tower
Credit Agricole Group,150000,business,Crédit Lyonnais
Bank of America,204000,business,Bank of America Tower
