col0,col1,col2,col3
"Windham Wyndham-Quin, 4th Earl of Dunraven and Mount-Earl",Windham Thomas Wyndham-Quin,Lady Aileen May Wyndham-Quin,Conservative Party
"William Wentworth-Fitzwilliam, 7th Earl Fitzwilliam",William Charles De Meuron Wentworth-Fitzwilliam,"Peter Wentworth-Fitzwilliam, 8th Earl Fitzwilliam",Conservative Party
Billy Graham,William Franklin Graham,Franklin Graham,Democratic Party
"Hamilton Cuffe, 5th Earl of Desart",Hamilton John Agmondesham Cuffe,Lady Joan Elizabeth Mary Verney,Conservative Party
Archibald Cochrane,Archibald Douglas Cochrane,Douglas Fiennes Cochrane,Unionist Party
Helen Hay Whitney,Helen Julia Hay,Joan Whitney Payson,Republican Party
Clarrie Millar,Percival Clarence Millar,Lisa Millar,National Party of Australia
Frank Craven,John Francis Craven,John Craven,California Republican Party
Thorold Rogers,James Edwin Thorold Rogers,Leonard James Rogers,Liberal Party
Vinod Khanna,Vinod Khanna,Akshaye Khanna,Bharatiya Janata Party
Kenneth O'Donnell,Kenneth Patrick O'Donnell,"Kenneth O'Donnell, jr.",Democratic Party
Tim Russert,Timothy John Russert,Luke Russert,Democratic Party
Caitlyn Jenner,William Bruce Jenner,Brody Jenner,Republican Party
"Patrick Mayhew, Baron Mayhew of Twysden",Patrick Barnabas Burke Mayhew,Jerome Mayhew,Conservative Party
Alexander Downer,Alexander John Gosse Downer,Georgina Downer,Liberal Party of Australia
Thomas Campbell Clark,Thomas Campbell Clark,Ramsey Clark,Democratic Party
Knut Hamsun,Knut Pedersen Hamsun,Arild Hamsun,Nasjonal Samling
Sean Penn,Sean Justin Penn,Dylan Penn,Democratic Party
Michelle Obama,Michelle LaVaughn Robinson,Malia Obama,Democratic Party
Brad Pitt,William Bradley Pitt,Maddox Chivan Jolie-Pitt,Democratic Party
