col0,col1,col2
Archdiocese of Caceres,3207,1253348
Roman Catholic Archdiocese of Burgos,14022,365382
Roman Catholic Archdiocese of Bukavu,8815,2607000
Roman Catholic Archdiocese of Bulawayo,66956,1849000
Roman Catholic Archdiocese of Buenos Aires,205,3099290
Roman Catholic Archdiocese of Bujumbura,2200,2087000
Roman Catholic Archdiocese of Wrocław,8850,1199332
Roman Catholic Archdiocese of Bucaramanga,5397,1192350
Roman Catholic Archdiocese of Brisbane,65000,3205000
Roman Catholic Archdiocese of Brazzaville,14450,955000
Roman Catholic Archdiocese of Bologna,3549,999070
Roman Catholic Archdiocese of Bordeaux,10725,1511200
Roman Catholic Archdiocese of Botucatu,10348,557000
Roman Catholic Archdiocese of Białystok,5550,429641
Roman Catholic Archdiocese of Blantyre,9161,4370000
Roman Catholic Archdiocese of Besançon,9732,608500
Roman Catholic Archdiocese of Bertoua,26320,345000
Roman Catholic Archdiocese of Belém do Pará,2082,2342061
Roman Catholic Archdiocese of Belo Horizonte,7222,5110678
Roman Catholic Archdiocese of Benin City,13678,3043000
