col0,col1,col2,col3
Verkehrsverbund Region Braunschweig,Transit district,GmbH,1998-11-01
Agder Kollektivtrafikk,business,aksjeselskap,2007-09-14
Movia,business,partnership,2007-01-01
Nordjyllands Trafikselskab,business,partnership,2007-01-01
Midttrafik,Transit district,partnership,2007-01-01
AtB,Transit district,aksjeselskap,2009-09-15
Vestviken Kollektivtrafikk,Transit district,aksjeselskap,2005-06-20
Stor-Oslo Lokaltrafikk,Transit district,aksjeselskap,1974-06-21
Ljubljana Passenger Transport,Transit district,private limited liability company,1901-01-01
Kolumbus,Transit district,aksjeselskap,2002-01-01
Hedmark Trafikk,Transit district,fylkeskommunalt foretak,1999-06-15
AtB,business,aksjeselskap,2009-09-15
Vestviken Kollektivtrafikk,business,aksjeselskap,2005-06-20
