col0,col1,col2
The Greens of the Valencian Country,Gandia,progressivism
Socialist Environmental Alliance,Derry,eco-socialism
IniciativaVerds,Palma,eco-socialism
Alliance for Green Socialism,Leeds,euroscepticism
The Eco-pacifist Greens,Benidorm,pacifism
The Greens–The Ecologist Alternative,Mataró,environmental movement
Oxygen Green Party,La gran bretaña,environmental movement
Green Party of Quebec,Montreal,environmental movement
Environment and Development Party,Rabat,environmentalism
Green Party of New Brunswick,Fredericton,environmentalism
Autonomy Liberty Participation Ecology,Aosta,regionalism
Ecological Movement of Venezuela,Valencia,green politics
Wales Green Party,Cardiff,green politics
Egyptian Green Party,Cairo,green politics
Green Party,London,green politics
Green Party,Tbilisi,green conservatism
Greens of Andorra,Andorra la Vella,eco-socialism
Green Party of Iran,Germany,secularism
The Greens–Green Group,Madrid,pacifism
Ecological Party of Catalonia,Barcelona,environmentalism
