col0,col1,col2
Evansville Thunder,United States of America,Evansville
Ferrol CB,Spain,Ferrol
Ginásio C.F.,Portugal,Figueira da Foz
Goldfields Giants,Australia,Kalgoorlie
Erie Wave,United States of America,Erie
Elitzur Ramla B.C.,Israel,Ramla
Mogi das Cruzes Basquete,Brazil,Mogi das Cruzes
FSu Selfoss basketball,Iceland,Selfoss
Elitzur Yavne B.C.,Israel,Yavne
Gold Coast Rollers,Australia,Gold Coast
Fuerza Regia,Mexico,Monterrey
Druid City Dragons,United States of America,Tuscaloosa
Fort Wayne Hoosiers,United States of America,Fort Wayne
Derby Trailblazers,United Kingdom,Derby
Derby Storm,United Kingdom,Derby
Fresno Flames,United States of America,Fresno
Final Gençlik,Turkey,Bursa
Des Moines Dragons,United States of America,Des Moines
Fargo-Moorhead Beez,United States of America,Fargo
Florida Jades,United States of America,Boca Raton
