col0,col1,col2,col3
Bertrand Russell,Bertrand Arthur William Russell,"John Russell, 4th Earl Russell",Labour Party
Kurt Russell,Kurt Vogel Russell,Wyatt Russell,Libertarian Party
Adam Sandler,Adam Richard Sandler,Sadie Sandler,Republican Party
"Maxwell Ward, 6th Viscount Bangor",Maxwell Richard Crosbie Ward,"Edward Ward, 7th Viscount Bangor",Ulster Unionist Party
"Vere Ponsonby, 9th Earl of Bessborough",Vere Brabazon Ponsonby,"Frederick Ponsonby, 10th Earl of Bessborough",Conservative Party
Bertie Ahern,Patrick Bartholemew Ahern,Cecelia Ahern,Fianna Fáil
Joseph Pulitzer,Josef Pollitzer,Ralph Pulitzer,Democratic Party
Carly Simon,Carly Elisabeth Simon,Ben Taylor,Democratic Party
John D. Rockefeller,John Davison Rockefeller,John D. Rockefeller Jr.,Republican Party
Bing Crosby,Harry Lillis Crosby,Gary Crosby,Republican Party
Kevin Costner,Kevin Michael Costner,Joe Costner,Democratic Party
Andre Agassi,Andre Kirk Agassi,Jaden Gil Agassi,Democratic Party
Joe Biden,Joseph Robinette Biden,Beau Biden,Democratic Party
Bill Clinton,William Jefferson Blythe III,Chelsea Clinton,Democratic Party
Winston Churchill,Winston Leonard Spencer Churchill,Randolph Churchill,Conservative Party
Moreton Frewen,Hugh Moreton Frewen,Clare Frewen Sheridan,All-for-Ireland League
Desmond FitzGerald,"Fitzgerald, Thomas Desmond",Garret FitzGerald,Sinn Féin
Jack Warner,Jacob Warner,Jack M. Warner,Republican Party
Candy Carson,Lacena Rustin,Rhoeyce Carson,Republican Party
Elliot Christopher Cowdin,Elliot Christopher Cowdin,John Elliott Cowdin,Republican Party
