col0,col1,col2,col3
Vektor State Enterprise,1941-01-01,joint-stock company,Yekaterinburg
Malachite,1948-01-01,joint-stock company,Saint Petersburg
Izhorskiye Zavody,1722-01-01,joint-stock company,Saint Petersburg
Klimov,1912-01-01,joint-stock company,Saint Petersburg
Unicredit Bank (Russia),1989-01-01,Joint stock company,Moscow
GSKB Almaz-Antey,1947-01-01,open joint-stock company,Moscow
Vega Radio Engineering Corporation,1944-01-01,public company,Moscow
Angstrem,1963-01-01,joint-stock company,Moscow
NPC of gas turbine construction «Salut»,1912-10-19,joint-stock company,Moscow
ALROSA,1992-02-19,joint-stock company,Moscow
Bastei Lubbe,1953-01-01,Aktiengesellschaft,Cologne
PKP Polskie Linie Kolejowe,2001-01-01,S.A.,Warsaw
Netia,1999-04-01,S.A.,Warsaw
warbud,1992-01-01,joint-stock company,Warsaw
Uralsib,1993-01-01,joint-stock company,Russia
Russian Machines,2011-01-01,joint-stock company,Russia
Almaz Central Marine Design Bureau,1949-01-01,joint-stock company,Russia
Lafarge,1833-01-01,société anonyme,Paris
IONIS Education Group,1980-01-01,Société par actions simplifiée,Paris
London and Bristol Company,1610-01-01,joint-stock company,London
