col0,col1,col2
2019 Yunnan Lvshan Landscape,road bicycle racing,2020 Yunnan Lvshan Landscape
Pishgaman Cycling Team 2017,road bicycle racing,Pishgaman Cycling Team 2018
2019 XSpeed United Continental,road bicycle racing,2020 XSpeed United Continental
2016 Holy Brother,road bicycle racing,2017 Holy Brother
2017 HKSI Pro Cycling Team,road bicycle racing,2018 HKSI Pro Cycling Team
Trevigiani Phonix-Hemus 1896 2018,road bicycle racing,Unieuro Trevigiani-Hemus 1896 2017
2013 Hengxiang Cycling Team,road bicycle racing,2014 Hengxiang Cycling Team
Qinghai Tianyoude 2017,road bicycle racing,Qinghai Tianyoude 2018
Ningxia Sports Lottery-Livall 2016,road bicycle racing,2017 Ningxia Sports Lottery-Livall
Bridgestone Anchor 2017,road bicycle racing,2018 Bridgestone Anchor
2016 Beijing XDS-Innova Cycling Team,cycle sport,2017 Beijing XDS-Innova Cycling Team
