col0,col1,col2
"Caffè Gambrinus, Naples",1860-01-01,Italy
Babington's tea room,1893-01-01,Italy
Caffè Giubbe Rosse,1897-01-01,Italy
Caffè Florian,1720-12-29,Italy
Antico Caffè Greco,1760-01-01,Italy
Caffè Fiorio,1780-01-01,Italy
Fru Petersens Café,1908-01-01,Denmark
Wayne's Coffee,1994-01-01,Sweden
Café Novelty,1905-01-01,Spain
Tilley's,1984-01-01,Australia
Dôme,1990-01-01,Indonesia
"Café Louvre, Prague",1902-01-01,Czech Republic
"Café Imperial, Prague",1914-01-01,Czech Republic
Bar Italia,1949-01-01,United Kingdom
El Fishawy café,1773-01-01,Egypt
Café Riche,1908-01-01,Egypt
Café Groppi,1909-01-01,Egypt
Café De Unie,1925-01-01,Netherlands
Caffè Lavena,1750-01-01,Italy
Café Sommersko,1976-06-11,Denmark
Tysta Mari,1834-01-01,Sweden
SS Hailuoto,1919-01-01,Finland
Tazza D'Oro,1999-01-01,United States of America
The Human Bean,1998-01-01,United States of America
Red Emma's,2004-01-01,United States of America
