col0,col1,col2,col3
"Ariola-Sonopress, GmbH",Ariola,Germany,1964-01-01
"Ariola Schallplatten, GmbH",Ariola,Germany,1962-07-01
"Ariola Eurodisc, GmbH",Ariola,Germany,1987-01-01
Phonogram Tongesellschaft mbH,Phonogram,Germany,1972-03-01
Baby Records S.r.l.,Baby Records,Italy,1994-01-01
"Compagnia per edizioni, teatro, registrazioni ed affini",Cetra,Italy,1957-12-16
CBS Records AB,CBS Records,Sweden,1988-01-01
Columbia Phonograph Company Gen'l,Columbia Records,United States of America,1913-01-01
"Sony Music Entertainment, Inc.",Sony Music Entertainment,United States of America,2004-08-05
United States Gramophone Company,Gramophone,United States of America,1901-10-01
The Parlophone Co. Ltd.,Parlophone,Australia,1950-01-01
The Parlophone Co. Ltd.,Parlophone,United Kingdom,1965-01-01
BMG UK & Ireland Limited,BMG,United Kingdom,2004-11-01
BMG Entertainment International UK & Ireland Limited,BMG,United Kingdom,2002-04-08
BMG Records (UK) Limited,BMG,United Kingdom,1996-08-06
Island Records Ltd.,Island Records,United Kingdom,1999-03-29
Universal-Island Records Ltd.,Island Records,United Kingdom,2014-06-25
"EMI, Ltd.",EMI,United Kingdom,1980-12-31
"Arista Records, Inc.",Arista,United States of America,2004-07-01
Emerson Phonograph Company Inc.,Emerson,United States of America,1920-12-01
