col0,col1,col2,col3
Roman Catholic Archdiocese of Agaña,165404,United States of America,Hagåtña
Roman Catholic Archdiocese of Olinda e Recife,4092000,Brazil,Olinda
Roman Catholic Archdiocese of Ciudad Bolívar,570000,Venezuela,Ciudad Bolívar
Roman Catholic Archdiocese of St Andrews and Edinburgh,1560000,United Kingdom,Edinburgh
Roman Catholic Archdiocese of Spoleto-Norcia,104215,Italy,Spoleto
Roman Catholic Archdiocese of Agrigento,479000,Italy,Agrigento
Roman Catholic Archdiocese of Siracusa,334600,Italy,Syracuse
Roman Catholic Archdiocese of Brindisi-Ostuni,269900,Italy,Brindisi
Roman Catholic Archdiocese of Trani-Barletta-Bisceglie,295459,Italy,Trani
Roman Catholic Archdiocese of Foggia-Bovino,212470,Italy,Foggia
Roman Catholic Archdiocese of Benevento,267000,Italy,Benevento
Roman Catholic Archdiocese of Reggio Calabria-Bova,285600,Italy,Reggio Calabria
Roman Catholic Archdiocese of Crotone-Santa Severina,186613,Italy,Crotone
Roman Catholic Archdiocese of Poitiers,801601,France,Poitiers
Roman Catholic Archdiocese of Adelaide,1480000,Australia,Adelaide
Roman Catholic Archdiocese of Seattle,5610840,United States of America,Seattle
Roman Catholic Archdiocese of Antananarivo,3864120,Madagascar,Antananarivo
Roman Catholic Archdiocese of Accra,3683000,Ghana,Accra
Roman Catholic Archdiocese of Monrovia,2058000,Liberia,Monrovia
Roman Catholic Archdiocese of Conakry,3860000,Guinea,Conakry
