col0,col1,col2,col3
Triomfboog van de stad Antwerpen,Print Room of the University of Antwerp,1550-01-01,Illustraties van de Blijde Intrede van prince Filips te Antwerpen in 1549
Spaenschen triumphelijcken boogs,Print Room of the University of Antwerp,1550-01-01,Illustraties van de Blijde Intrede van prince Filips te Antwerpen in 1549
Toneel in de Keizerspoort,Print Room of the University of Antwerp,1550-01-01,Illustraties van de Blijde Intrede van prince Filips te Antwerpen in 1549
De poorte des Princelijcken incompst,Print Room of the University of Antwerp,1550-01-01,Illustraties van de Blijde Intrede van prince Filips te Antwerpen in 1549
Drukkersmerk van de uitgever Buschmann,Print Room of the University of Antwerp,1907-01-01,Twintig oorspronkelyke houtsneden over Antwerpen
Tabel,Print Room of the University of Antwerp,1907-01-01,Twintig oorspronkelyke houtsneden over Antwerpen
Mosselvrouwken,Print Room of the University of Antwerp,1907-01-01,Twintig oorspronkelyke houtsneden over Antwerpen
Buildrager,Print Room of the University of Antwerp,1907-01-01,Twintig oorspronkelyke houtsneden over Antwerpen
Achter den hoek,Print Room of the University of Antwerp,1907-01-01,Twintig oorspronkelyke houtsneden over Antwerpen
Op de Schelde,Print Room of the University of Antwerp,1907-01-01,Twintig oorspronkelyke houtsneden over Antwerpen
De kaai,Print Room of the University of Antwerp,1907-01-01,Twintig oorspronkelyke houtsneden over Antwerpen
