col0,col1,col2,col3
Apostolic Vicariate of Pucallpa,Spanish,52168,Pucallpa
Apostolic Vicariate of Leticia,Spanish,121000,Leticia
Apostolic Vicariate of Derna,Arabic,120000,Derna
Apostolic Vicariate of Iquitos,Spanish,100041,Iquitos
Roman Catholic Vicariate Apostolic of Iles Saint Pierre and Miquelon,French,243,Saint-Pierre
Apostolic Vicariate of Tucupita,Spanish,40200,Tucupita
Apostolic Vicariate of Ñuflo de Chávez,Spanish,90000,Santa Cruz de la Sierra
Apostolic Vicariate of Francistown,English,472995,Francistown
Apostolic Vicariate of Esmeraldas,Spanish,15260,Esmeraldas
Apostolic Vicariate of Chaco Paraguayo,Spanish,96000,Fuerte Olimpo
Apostolic Vicariate of San Andrés y Providencia,Spanish,44,San Andrés
Apostolic Vicariate of Puerto Carreño,Spanish,57000,Puerto Carreño
Apostolic Vicariate of Inírida,Spanish,86000,Inírida
Apostolic Vicariate of Mitú,Spanish,54135,Mitú
Apostolic Vicariate of Benghazi,Arabic,609000,Benghazi
Apostolic Vicariate of El Beni,Spanish,150686,Trinidad
Apostolic Vicariate of Thessaloniki,Greek,57550,Thessaloniki
Apostolic Vicariate of Vientiane,Lao,98,Vientiane
Apostolic Vicariate of the Comoros,Comorian,2033,Moroni
Apostolic Vicariate of Northern Arabia,Arabic,2179846,Manama
