col0,col1,col2
Fountain Kurvenstr.,Wasserversorgung Zürich,1927-01-01
Fountain Stolzestrasse,Wasserversorgung Zürich,1912-01-01
Fountain Ilanzhof,Wasserversorgung Zürich,1931-01-01
Othmar-Schoeck-Foutain,Wasserversorgung Zürich,1969-01-01
Bänkelsänger Fountain,Wasserversorgung Zürich,1967-01-01
Brauer Fountain,Wasserversorgung Zürich,1953-01-01
Fountain with three children (sitting on fish),Wasserversorgung Zürich,1938-01-01
Waldmann fountain,Wasserversorgung Zürich,1932-01-01
Diana fountain,Wasserversorgung Zürich,1926-01-01
Fountain with Pigeon Sclupture,Wasserversorgung Zürich,1925-01-01
Fountain Kreuzplatz,Wasserversorgung Zürich,1917-01-01
Hedwig fountain,Wasserversorgung Zürich,1912-01-01
Fountain with Water Spouting Dog,Wasserversorgung Zürich,1929-01-01
