col0,col1,col2
TDKGM 01.299 Document from Ki Hajar Dewantara collection,Dewantara Kirti Griya,Dewantara Kirti Griya
TDKGM 01.298 Document from Ki Hajar Dewantara collection,Dewantara Kirti Griya,Dewantara Kirti Griya
TDKGM 01.297 Document from Ki Hajar Dewantara collection,Dewantara Kirti Griya,Dewantara Kirti Griya
TDKGM 01.296 Document from Ki Hajar Dewantara collection,Dewantara Kirti Griya,Dewantara Kirti Griya
"Carta manuscrita de Epitácio Pessoa, datada de 28 de maio de 1902, endereçada a Lúcio de Mendonça",Archive Museum of Brazilian Literature,Fundação Casa de Rui Barbosa
"Carta manuscrita de Cruz e Sousa, datada de 18 de janeiro de 1898, endereçada a Nestor Vitor",Archive Museum of Brazilian Literature,Fundação Casa de Rui Barbosa
TDKGM 01.193 Document from Ki Hajar Dewantara collection,Dewantara Kirti Griya,Dewantara Kirti Griya
TDKGM 01.192 Document from Ki Hajar Dewantara collection,Dewantara Kirti Griya,Dewantara Kirti Griya
TDKGM 01.191 Document from Ki Hajar Dewantara collection,Dewantara Kirti Griya,Dewantara Kirti Griya
TDKGM 01.190 Document from Ki Hajar Dewantara collection,Dewantara Kirti Griya,Dewantara Kirti Griya
TDKGM 01.189 Document from Ki Hajar Dewantara collection,Dewantara Kirti Griya,Dewantara Kirti Griya
TDKGM 01.188 Document from Ki Hajar Dewantara collection,Dewantara Kirti Griya,Dewantara Kirti Griya
TDKGM 01.187 Document from Ki Hajar Dewantara collection,Dewantara Kirti Griya,Dewantara Kirti Griya
