col0,col1,col2
Ukrainian Air Force,Vinnytsia,Ukrainian–Soviet War
Spanish Air Force,Madrid,Kosovo War
German Air Force,Bonn,NATO bombing of Yugoslavia
Croatian Air Force and Air Defence,Pleso Airbase,Croatian War of Independence
United States Air Force,The Pentagon,Korean War
Royal Canadian Air Force,National Defence Headquarters,World War II
Royal Netherlands Air Force,Breda,World War II
Royal New Zealand Air Force,Wellington,World War II
National Republican Air Force,Rome,World War II
Royal Thai Air Force,Don Mueang International Airport,World War I
Imperial Russian Air Service,Russian Empire,World War I
French Air Force,Metz,World War I
Romanian Air Force,Bucharest,World War I
Royal Australian Air Force,Canberra,World War I
Russian Air Force,Moscow,World War I
Portuguese Air Force,Lisbon,World War I
Italian Air Force,Rome,World War I
Syrian Arab Air Force,Damascus,Six-Day War
Royal Bahraini Air Force,Bahrain International Airport,Gulf War
Soviet Air Forces,Moscow,Spanish Civil War
