col0,col1,col2,col3,col4
White County,2700,Hugh Lawson White,0.7,78483
Conway County,1468,Henry Wharton Conway,1.8,21245
Cleburne County,1533,Patrick Cleburne,6.5,25686
Benton County,2280,Thomas Hart Benton,4.1,237297
Hempstead County,1920,Edward Hempstead,1.8,22474
Marion County,1658,Francis Marion,6.8,16430
Baxter County,1520,Elisha Baxter,5.5,40957
Perry County,1452,Oliver Hazard Perry,1.6,10345
Carroll County,1655,Charles Carroll,1.4,27808
Montgomery County,1849,Richard Montgomery,2.6,9226
Pulaski County,2092,Casimir Pulaski,5.9,391284
Greene County,1501,Nathanael Greene,0.3,43097
Yell County,949,Archibald Yell,2.0,21893
Clark County,2286,William Clark,1.9,22743
