col0,col1,col2,col3
Diocese of St Helena,Anglican Church of Southern Africa,Saint Paul's Cathedral,Anglican diocese
Anglican Diocese of Leeds,Province of York,Wakefield Cathedral,Anglican diocese
Diocese of Winchester,Province of Canterbury,Winchester Cathedral,Anglican diocese
Diocese of Wakefield,Province of York,Wakefield Cathedral,Anglican diocese
Diocese of St Edmundsbury and Ipswich,Province of Canterbury,St Edmundsbury Cathedral,Anglican diocese
Diocese of St Albans,Province of Canterbury,St Albans Cathedral,Anglican diocese
Diocese of Sheffield,Province of York,Sheffield Cathedral,Anglican diocese
Diocese of Ripon,Province of York,Ripon Cathedral,Anglican diocese
Anglican Diocese of Liverpool,Province of York,Liverpool Cathedral,Anglican diocese
Diocese of Lichfield,Province of Canterbury,Lichfield Cathedral,Anglican diocese
Diocese of Guildford,Province of Canterbury,Guildford Cathedral,Anglican diocese
diocese of Durham,Province of York,Durham Cathedral,Anglican diocese
Diocese of Derby,Province of Canterbury,Derby Cathedral,Anglican diocese
