col0,col1,col2,col3
BMG Ricordi Music Publishing Italia,1994-01-01,Italy,Milan
Ala Bianca Group S.r.l.,1990-01-01,Italy,Modena
Outhere,2000-01-01,Belgium,Brussels
Warner Chappell Music Italiana S.r.l.,1987-01-01,Italy,Rome
Bideri,1876-01-01,Italy,Rome
"Francis, Day & Hunter Ltd.",1925-02-11,United Kingdom of Great Britain and Ireland,London
Novello & Co,1811-01-01,United Kingdom,London
EMI Music Publishing Ltd.,1974-01-21,United Kingdom,London
"Warner Chappell Music, Inc.",1811-01-01,United States of America,Los Angeles
Vox Records,1920-12-30,Weimar Republic,Berlin
N. Simrock,1793-01-01,Germany,Berlin
BMG Rights Management,2008-10-01,Germany,Berlin
ZebeMusic,1993-01-01,Germany,Berlin
Bad Boy Records,1993-01-01,United States of America,"Washington, D.C."
"Shapiro, Bernstein & Co.",1900-01-01,United States of America,New York City
G. Schirmer Inc.,1861-01-01,United States of America,New York City
Emi Songs do Brasil Edicoes Musicais Ltda.,1972-02-17,Brazil,Barra da Tijuca
