col0,col1,col2
Union Army,1865-05-26,American Civil War
Confederate States Army,1865-05-26,American Civil War
German Army,1946-08-20,World War II
Ukrainian Liberation Army,1945-01-01,World War II
Royal Hungarian Army,1945-01-01,World War II
Indian National Army,1945-01-01,World War II
Royal Italian Army,1946-01-01,World War I
Third Army,1918-10-01,World War I
Imperial Russian Army,1917-01-01,World War I
Austro-Hungarian Army,1918-01-01,World War I
German Army,1919-01-01,World War I
Imperial Japanese Army,1945-01-01,World War I
