col0,col1,col2,col3
Lichtenau VGem,Sachsen bei Ansbach,1980-01-01,administrative community of Bavaria
Fichtelberg VGem,Mehlmeisel,1994-01-01,administrative community of Bavaria
Verwaltungsgemeinschaft Schmidmühlen,Schmidmühlen,1994-01-01,administrative community of Bavaria
Reichertshausen VGem,Reichertshausen,1980-01-01,administrative community of Bavaria
Oberes Achental VGem,Schleching,1980-01-01,administrative community of Bavaria
Brannenburg VGem,Flintsbach,1980-01-01,administrative community of Bavaria
Eiselfing VGem,Babensham,1980-01-01,administrative community of Bavaria
Neubeuern VGem,Neubeuern,1980-01-01,administrative community of Bavaria
Inchenhofen VGem,Inchenhofen,1994-01-01,administrative community of Bavaria
Grafenwiesen VGem,Hohenwarth,1993-12-31,administrative community of Bavaria
Asbach-Bäumenheim VGem,Oberndorf am Lech,1979-12-31,administrative community of Bavaria
Untersiemau VGem,Großheirath,1990-01-01,administrative community of Bavaria
Großhabersdorf VGem,Ammerndorf,1998-01-01,administrative community of Bavaria
Frensdorf VGem,Pettstadt,2002-01-01,administrative community of Bavaria
