col0,col1,col2
Seattle Storm,United States of America,women's basketball
Minnesota Lynx,United States of America,women's basketball
Portland Fire,United States of America,women's basketball
Washington Mystics,United States of America,women's basketball
PEAC-Pécs,Hungary,women's basketball
Sacramento Monarchs,United States of America,women's sports
Tulsa Shock,United States of America,women's sports
Houston Comets,United States of America,women's sports
San Antonio Stars,United States of America,women's sports
CB Conquero,Spain,women's basketball
