col0,col1,col2,col3
Spartans W.F.C.,association football,Ainslie Park,1985-01-01
Hyundai Steel Red Angels WFC,association football,Namdong Asiad Rugby Field,1993-01-01
Celtic L.F.C.,association football,K Park Training Academy,2007-01-01
FC Gold Pride,association football,Pioneer Stadium,2008-01-01
Glasgow City F.C.,association football,Petershill Park,1998-01-01
Canberra United FC,association football,McKellar Park,2008-01-01
FC Rosengård,association football,Malmö IP,2007-01-01
Atlanta Beat,association football,Fifth Third Bank Stadium,2010-01-01
São José Esporte Clube,association football,Estádio Martins Pereira,2010-01-01
Atlético Madrid Femenino,association football,Estadio Cerro del Espino,2001-01-01
Washington Spirit,association football,Audi Field,2012-01-01
Western Sydney Wanderers FC W-League,association football,Campbelltown Stadium,2012-01-01
WFC Rossiyanka,association football,Rodina Stadium,2003-01-01
ASDCF Napoli,association football,Stadio Arturo Collana,2003-01-01
Gamma 3 Padova,association football,Stadio Silvio Appiani,1971-01-01
En avant Guingamp,association football,Fred-Aubert Stadium,1973-01-01
Saad Esporte Clube,association football,Morenão,1961-01-01
Arsenal W.F.C.,association football,Meadow Park,1987-01-01
Valencia Féminas CF,association football,Ciudad Deportiva de Paterna,1998-01-01
Kopparbergs/Göteborg FC,association football,Valhalla IP,1970-01-01
Åland United,association football,Wiklöf Holding Arena,2009-01-01
Torres Calcio Femminile,association football,Stadio Vanni Sanna,1980-01-01
SC Freiburg,association football,Möslestadion,1975-01-01
Western New York Flash,association football,Capelli Sport Stadium,2008-01-01
SGS Essen,association football,Stadion Essen,2000-01-01
