col0,col1,col2,col3
Human Rights League,association under the French law of 1901,France,1898-01-01
European Savings Banks Group,voluntary association,Belgium,1963-01-01
Gesellschaft zur Förderung der Westfälischen Kulturarbeit,registered association,Germany,1957-01-01
Forum für Nachlässe von Künstlerinnen und Künstlern,registered association,Germany,2003-01-01
Protestant Women in Germany,registered association,Germany,2008-01-01
Deutsche Gesellschaft für Krankenhaushygiene,registered association,Germany,1990-01-01
"German Society for the History of Medicine, Natural Science, and Technics",registered association,Germany,1901-01-01
Democracy International eV,registered association,Germany,2011-01-01
Arbeitsgemeinschaft für Friedens- und Konfliktforschung,registered association,Germany,1968-01-01
Bund Deutscher Buchbinder-Innungen,registered association,Germany,1880-01-01
Berufsverband Feuerwehr,registered association,Germany,2007-01-01
International Association for Pharmaceutical Technology,registered association,Germany,1954-01-01
Otto Benecke Stiftung,registered association,Germany,1965-01-01
