col0,col1,col2,col3
Havlíčkův Brod Hospital,Havlíčkův Brod,Havlíčkův Brod,Czech Republic
Blansko Hospital,Blansko,Blansko,Czech Republic
Karlovarská Krajská Nemocnice,Karlovy Vary,Karlovy Vary,Czech Republic
Nemocnice Jindřichův Hradec,Jindřichův Hradec,Jindřichův Hradec,Czech Republic
Městská Nemocnice Čáslav,Čáslav,Čáslav,Czech Republic
Nemocnice Prachatice,Prachatice,Prachatice,Czech Republic
Oblastní nemocnice Kladno,Kladno,Kladno,Czech Republic
Columna Centrum,Brno,Brno,Czech Republic
Městská Nemocnice Ostrava,Ostrava,Ostrava,Czech Republic
Sdružené ambulantní zařízení,Prague,Prague,Czech Republic
GEP Clinic,Prague,Prague,Czech Republic
St. Vinzenz-Krankenhaus Hanau,Hesse,Hesse,Germany
Nemocnice Na Pleši,Nová Ves pod Pleší,Příbram,Czech Republic
Palestinian Military Medical Services,Al-Bireh,Palestinian territories,State of Palestine
University of Colorado Health,Aurora,Aurora,United States of America
Samaritan Health Services,Corvallis,Corvallis,United States of America
Rainbow Hospitals,Hyderabad,Hyderabad,India
University Hospital Olomouc,Olomouc,Olomouc,Czech Republic
Klinikum Wilhelmshaven,Wilhelmshaven,Wilhelmshaven,Germany
Russian Cancer Research Center NN Blokhin,Moscow,Moscow,Russia
