col0,col1,col2,col3
Bronllys Hospital Library,Brecon,162.4,Powys Teaching Health Board
Public Health Wales Library Mold,Mold,122.0,Public Health Wales NHS Trust
Public Health Wales Library Carmarthen,Carmarthen,41.5,Public Health Wales NHS Trust
Public Health Wales Library Swansea,Swansea,10.4,Public Health Wales NHS Trust
Public Health Wales Library Cardiff,Cardiff,8.0,Public Health Wales NHS Trust
Royal College of Nursing Wales Library and Information Service,Cardiff,24.9,Royal College of Nursing
Royal Glamorgan Hospital Library,Llantrisant,62.2,Cwm Taf University Health Board
Prince Charles Hospital Library,Merthyr Tydfil,288.0,Cwm Taf University Health Board
Glan Clwyd Hospital Library,Rhyl,14.2,Betsi Cadwaladr University Health Board
John Spalding Library,Wrexham,96.8,Betsi Cadwaladr University Health Board
"Library & Learning Centre, Ysbyty Gwynedd",Bangor,96.4,Betsi Cadwaladr University Health Board
"Miners' Library, Ysbyty Ystrad Fawr",Hengoed,97.1,Aneurin Bevan University Health Board
Rowland Isaac Library,Abergavenny,54.3,Aneurin Bevan University Health Board
St Cadoc's Hospital Library,Newport,29.7,Aneurin Bevan University Health Board
Royal Gwent Hospital Library,Newport,52.6,Aneurin Bevan University Health Board
Princess of Wales Hospital Library,Bridgend,43.0,Abertawe Bro Morgannwg University Health Board
Neath Port Talbot Hospital Library,Port Talbot,8.3,Abertawe Bro Morgannwg University Health Board
Singleton Hospital Library,Swansea,25.4,Abertawe Bro Morgannwg University Health Board
Morriston Hospital Library,Swansea,104.3,Abertawe Bro Morgannwg University Health Board
Cefn Coed Hospital Library,Swansea,162.8,Abertawe Bro Morgannwg University Health Board
