col0,col1,col2,col3
Ahead of Their Time,jazz fusion,Playground Psychotics,Barking Pumpkin Records
Woodstock,rock music,Live at Winterland,Polydor Records
On the Road 1972,progressive rock,Pressure Points: Live in Concert,Camel Productions
Pressure Points: Live in Concert,progressive rock,A Live Record,Decca
Cream Gold,blues rock,BBC Sessions,Polydor Records
Berlin 07,experimental music,First Encounter Tour 1996,Important Records
First Encounter Tour 1996,krautrock,Japan 1996 Live,Cleopatra Records
Grace Under Pressure Tour,progressive rock,R30: 30th Anniversary World Tour,Anthem Records
Government Commissions: BBC Sessions 1996–2003,post-rock,Happy Songs for Happy People,Play It Again Sam
Getz/Gilberto Vol. 2,jazz,Getz/Gilberto,Verve Records
Fölktergeist,hard rock,Finisterra,Locomotive Music
"In Person Friday and Saturday Nights at the Blackhawk, Complete",jazz,Someday My Prince Will Come,Sony Music
In Concert,rock music,Pearl,Columbia Records
Hypocrisy Destroys Wacken,melodic death metal,The Final Chapter,Nuclear Blast
Glasnost,progressive rock,Face to Face,Polydor Records
Farewell Farewell,folk rock,Tipplers Tales,Woodworm Records
En public,contemporary folk music,"L'Extraordinaire Tour de France d'Adélard Rousseau, dit Nivernais la clef des cœurs, Compagnon charpentier du devoir",Sony BMG
Double Dose,blues rock,Hoppkorv,Grunt
Eine Kleine Nachtmusik,speed metal,Possessed,Neat Records
Dois na bossa número 3,Música Popular Brasileira,Elis,Philips Records
