col0,col1,col2
2019 Rosmalen Grass Court Championships,2018 Rosmalen Grass Court Championships (men),Association of Tennis Professionals
2019 Dubai Tennis Championships (men),2018 Dubai Tennis Championships (men),Association of Tennis Professionals
2019 ASB Classic (men),2018 ASB Classic (men),Association of Tennis Professionals
2019 Sydney International (men),2018 Sydney International (men),Association of Tennis Professionals
2018 Kremlin Cup (men),2017 Kremlin Cup (men),Association of Tennis Professionals
2018 China Open (men),2017 China Open Men,Association of Tennis Professionals
2018 Rogers Cup,2017 Rogers Cup (men),Association of Tennis Professionals
1988 Cincinnati Open (men),1987 Cincinnati Open,Association of Tennis Professionals
2012 Western & Southern Open (women),2011 Western & Southern Open (women),Women's Tennis Association
2013 Western & Southern Open (women),2012 Western & Southern Open (women),Women's Tennis Association
2014 Western & Southern Open (women),2013 Western & Southern Open (women),Women's Tennis Association
2014 Swedish Open (women),Collector Swedish Open 2013,Women's Tennis Association
2013 Rogers Cup (women),2012 Rogers Cup (women),Women's Tennis Association
