col0,col1,col2,col3
Saint John's Seminary,Massachusetts,"professions focus, high graduate coexistence","127 Lake Street, Brighton, MA, 02135-3846"
Sacred Heart Major Seminary,Detroit,"arts & sciences plus professions, some graduate coexistence","2701 Chicago Blvd, Detroit, MI, 48206-1799"
Saint Joseph Seminary College,Louisiana,"arts & sciences focus, no graduate coexistence","75376 River Road, St. Benedict, LA, 70457"
St. Charles Borromeo Seminary,Pennsylvania,"arts & sciences focus, no graduate coexistence","100 East Wynnewood Road, Wynnewood, PA, 19096"
St. John Vianney College Seminary,Florida,"arts & sciences focus, no graduate coexistence","2900 SW 87th Ave, Miami, FL, 33165-3244"
Saint Meinrad Seminary and School of Theology,Saint Meinrad,"postbaccalaureate: other-dominant, with arts & sciences","200 Hill Drive, St. Meinrad, IN, 47577"
St. John's Seminary,California,postbaccalaureate: arts & sciences-dominant,"5012 Seminary Rd, Camarillo, CA, 93012-2500"
Sacred Heart School of Theology,Hales Corners,postbaccalaureate: single program - other,"7335 S Hwy 100, Franklin, WI, 53132"
University of Saint Mary of the Lake,Mundelein,postbaccalaureate: single program - other,"1000 E Maple Ave, Mundelein, IL, 60060-1174"
St. Vincent de Paul Regional Seminary,Boynton Beach,postbaccalaureate: single program - other,"10701 South Military Trail, Boynton Beach, FL, 33436-4899"
Sacred Heart Major Seminary,Detroit,postbaccalaureate: single program - other,"2701 Chicago Blvd, Detroit, MI, 48206-1799"
St. Charles Borromeo Seminary,Pennsylvania,postbaccalaureate: single program - other,"100 East Wynnewood Road, Wynnewood, PA, 19096"
Saint Vincent Seminary,Pennsylvania,postbaccalaureate: single program - other,"300 Fraser Purchase Rd, Latrobe, PA, 15650-2690"
