col0,col1,col2,col3
National Gay & Lesbian Chamber of Commerce,United States of America,"Washington, D.C.","Washington, D.C."
National Center for Transgender Equality,United States of America,"Washington, D.C.","Washington, D.C."
Marriage Equality USA,United States of America,New York City,New York City
Advocates for Children in Therapy,United States of America,Loveland,Colorado
NOH8 Campaign,United States of America,North Hollywood,North Hollywood
Autism Society of America,United States of America,Bethesda,Bethesda
Atticus Circle,United States of America,Austin,Austin
Basic Rights Oregon,United States of America,Portland,Portland
American Foundation for Equal Rights,United States of America,Los Angeles,Los Angeles
American Farm Bureau Federation,United States of America,"Washington, D.C.","Washington, D.C."
League of Women Voters,United States of America,"Washington, D.C.","Washington, D.C."
Secular Coalition for America,United States of America,"Washington, D.C.","Washington, D.C."
"Gay, Lesbian and Straight Education Network",United States of America,New York City,New York City
Sustrans,United Kingdom,Bristol,City of Bristol
Union of German Academies of Sciences and Humanities,Germany,Mainz,Berlin
Society for Threatened Peoples,Germany,Göttingen,Göttingen
Center for Strategic and International Studies,United States of America,"Washington, D.C.","Washington, D.C."
Aspen Institute,United States of America,"Washington, D.C.","Washington, D.C."
North American Man/Boy Love Association,United States of the Ionian Islands,San Francisco,New York City
American Jewish Committee,United States of America,New York City,New York City
