col0,col1,col2,col3
Axberg,Örebro Municipality,Axberg parish,Sweden
Askersund,Askersund Municipality,Askersund parish,Sweden
Asker,Örebro Municipality,Asker parish,Sweden
Almby,Örebro Municipality,Almby parish,Sweden
Adolfsberg,Örebro Municipality,Adolfsberg parish,Sweden
Knista,Lekeberg Municipality,Knista parish,Sweden
Lerdal,Färgelanda Municipality,Lerdal,Sweden
Kvarsebo,Norrköping Municipality,Kvarsebo parish,Sweden
Simonstorp,Norrköping Municipality,Simonstorps parish,Sweden
Sankt Anna,Söderköping Municipality,S:t Anna parish,Sweden
Norrköpings Hedvig,Norrköping Municipality,Norrköpings Hedvig Parish,Sweden
Linköpings domkyrkodistrikt,Linköping Municipality,Linköping cathedral,Sweden
Kvillinge,Norrköping Municipality,Kvillinge Parish,Sweden
Krokek,Norrköping Municipality,Krokeks församling,Sweden
Kimstad,Norrköping Municipality,Kimstad parish,Sweden
Häradshammar,Norrköping Municipality,Häradshammars församling,Sweden
Hov,Vadstena Municipality,"Hovs parish, Linköpings stift",Sweden
Fivelstad,Motala Municipality,Fivelstad parish,Sweden
Ekebyborna,Motala Municipality,Ekebyborna parish',Sweden
Ekeby,Boxholm Municipality,Ekeby parish,Sweden
