col0,col1,col2
American Mathematical Society,1888-01-01,"ORCID, Inc."
American Geophysical Union,1919-01-01,"ORCID, Inc."
American Astronomical Society,1899-01-01,"ORCID, Inc."
American Association of Immunologists,1913-06-19,"ORCID, Inc."
American Chemical Society,1876-01-01,"ORCID, Inc."
American Economic Association,1885-01-01,Allied Social Sciences Association
American Physical Society,1899-05-20,Open Access Scholarly Publishers Association
Association for Computing Machinery,1947-09-15,International Federation for Information Processing
Vienna Psychoanalytic Society,1908-04-15,International Psychoanalytical Association
Deutsche Ornithologen-Gesellschaft,1850-01-01,German alliance for nature conservation
Max Planck Society,1948-02-26,German Commission for UNESCO
German Research Foundation,1951-08-02,International Council for Science
International Union of Geological Sciences,1961-01-01,International Council for Science
German Mathematical Society,1890-09-18,International Mathematical Union
Fraunhofer Society,1949-03-26,World Wide Web Consortium
European Association of Social Anthropologists,1989-01-14,LIBRARIA
Gesellschaft für Orthopädisch-Traumatologische Sportmedizin,1986-01-01,Informationsdienst Wissenschaft e.V.
Agency for Renewable Resources,1993-01-01,Informationsdienst Wissenschaft e.V.
European Molecular Biology Organization,1964-01-01,Informationsdienst Wissenschaft e.V.
European Geosciences Union,2002-09-01,Informationsdienst Wissenschaft e.V.
