col0,col1,col2,col3
Arri,SD Association,Academy Scientific and Technical Award,business
British Broadcasting Corporation,World Wide Web Consortium,Peabody Award,business
Deutsche Telekom,World Wide Web Consortium,Big Brother Awards,business
Nintendo,Wi-Fi Alliance,Deutscher Spiele Preis Special Prize,business
The Walt Disney Company,World Wide Web Consortium,Academy Scientific and Technical Award,business
Microsoft,World Wide Web Consortium,Big Brother Awards,business
The Walt Disney Company,World Wide Web Consortium,Academy Scientific and Technical Award,film production company
Nintendo,Wi-Fi Alliance,Deutscher Spiele Preis Special Prize,software company
Deutsche Telekom,World Wide Web Consortium,Big Brother Awards,public company
Arri,SD Association,Academy Scientific and Technical Award,brand
British Broadcasting Corporation,World Wide Web Consortium,Peabody Award,public broadcasting
DuPont,European Movement Germany,National Medal of Technology and Innovation,enterprise
Citigroup,Linux Foundation,Public Eye Tax Award,enterprise
DuPont,European Movement Germany,National Medal of Technology and Innovation,business
