col0,col1,col2
German People's Council,Soviet occupation zone,1948-03-18
German Economic Commission,Soviet occupation zone,1947-06-11
National Commission of Telecommunications,Venezuela,1969-07-17
Sachar Committee,India,2005-01-01
Pentarchy of 1933,Cuba,1933-09-05
Advisory Council on the Environment,Germany,1972-01-01
The Expert Council of German Foundations on Integration and Migration,Germany,2008-01-01
Kommission zur Ermittlung der Konzentration im Medienbereich,Germany,1997-01-01
Bundesmilitärkommission,Germany,1819-01-01
The Ministry and the Past,Germany,2005-07-11
Altertumskommission für Westfalen,Germany,1897-01-01
German Council of Economic Experts,Germany,1963-01-01
Zwischenstaatliche Kommission für deutsche Rechtschreibung,Germany,1997-01-01
Security Council of Russia,Russia,1991-01-01
Comisión Mexicana de Ayuda a Refugiados,Mexico,1980-07-22
CONADE,Mexico,1988-12-13
Eidgenössische Kommission gegen Rassismus,Switzerland,1933-01-01
Bergier commission,Switzerland,1996-12-19
NATO Military Committee,Belgium,1949-01-01
Erie Canal Commission,United States of America,1810-01-01
