col0,col1,col2
Säby,1994-12-31,Diocese of Lund
Styra parish,1861-12-31,Diocese of Linköping
Sånga parish,2005-12-31,Diocese of Härnösand
"Sunne församling, Härnösands stift",2013-12-31,Diocese of Härnösand
Sundsjö parish,2009-12-31,Diocese of Härnösand
Södra Åsarps,2013-12-31,Diocese of Gothenburg
Södra Säm,2001-12-31,Diocese of Gothenburg
Varv and Styra,2005-12-31,Diocese of Linköping
Tofteryd,2013-12-31,Diocese of Växjö
Fellingsbro northern parish,1991-12-31,Diocese of Västerås
Linde parish,1966-12-31,Diocese of Västerås
Esterna,1797-01-01,Archdiocese of Uppsala
Jakob and Johanne parish,1907-05-01,Diocese of Stockholm
