col0,col1,col2
Bethel Institution,Gadderbaum (district),Germany
Die Zieglerschen,Wilhelmsdorf,Germany
German Life Saving Association,Bad Nenndorf,Germany
Diakonie Mark-Ruhr,Hagen,Germany
Kindernothilfe,Duisburg,Germany
Agaplesion,Frankfurt am Main,Germany
Evangelische Stiftung Alsterdorf,Hamburg,Germany
Welthungerhilfe,Bonn,Germany
German Doctors for Developing Countries,Bonn,Germany
Evangelisches Johannesstift,Berlin,Germany
Evangelischer Diakonieverein Berlin-Zehlendorf,Berlin,Germany
Bundesverband Evangelische Behindertenhilfe,Berlin,Germany
Brot für die Welt,Berlin,Germany
United Nations Relief and Rehabilitation Administration,"Washington, D.C.",Germany
Action Against Hunger,Paris,France
Evangelisches Diakoniewerk Gallneukirchen,Gallneukirchen,Austria
Diakonie Austria,Vienna,Austria
Arbeiter-Samariter-Bund Österreichs,Vienna,Austria
International Red Cross and Red Crescent Movement,Geneva,Switzerland
Opportunity International,Chicago,United States of America
