col0,col1,col2,col3
"University of California, Berkeley","Vice Provost for the Faculty, University of California Berkeley","University of California, Berkeley",United States of America
"University of California, Davis","MIND Institute, University of California, Davis","University of California, Davis",United States of America
University of Iowa,"Center for Global and Regional Environmental Research, University of Iowa",University of Iowa,United States of America
Purdue University,"Graduate School, Purdue University",Purdue University,United States of America
"University of California, Berkeley","Blum Center for Developing Economies, University of California Berkeley","University of California, Berkeley",United States of America
"University of California, Los Angeles","Center for Duchenne Muscular Dystrophy, University of California, Los Angeles","University of California, Los Angeles",United States of America
Purdue University,"Hardwood Tree Improvement and Regeneration Center, Purdue University",Purdue University,United States of America
"University of California, Los Angeles",UCLA Herb Alpert School of Music,"University of California, Los Angeles",United States of America
University of Washington,Washington Space Grant Consortium,University of Washington,United States of America
University of Utah,Utah Space Grant Consortium,University of Utah,United States of America
"University of California, Davis",NeuroMab,"University of California, Davis",United States of America
University of Washington,Harborview Injury Prevention and Research Center,University of Washington,United States of America
University of Iowa,Heartland Center for Occupational Safety and Health,University of Iowa,United States of America
University of Michigan,Michigan Sea Grant,University of Michigan,United States of America
