col0,col1,col2,col3
Souvigny Priory,Romanesque architecture,Souvigny,monument historique classé
Serrabone Priory,Romanesque architecture,Boule-d'Amont,monument historique classé
St-Martin-des-Champs Priory,Romanesque architecture,Paris,monument historique classé
Saint-Michel de Grandmont Priory,Romanesque art,Saint-Privat,registered historic monument
Priory of Flavigny-sur-Moselle,Gothic architecture,Flavigny-sur-Moselle,registered historic monument
Athassel Priory,Gothic architecture,County Tipperary,national monument of Ireland
Kells Priory,Gothic architecture,County Kilkenny,national monument of Ireland
Burrishoole Friary,Gothic architecture,County Mayo,national monument of Ireland
Clontuskert Priory,Gothic architecture,County Galway,national monument of Ireland
Saint-Gabriel-Brécy Priory,Romanesque architecture,Saint-Gabriel-Brécy,monument historique classé
Prieuré de Comberoumal,Romanesque art,Saint-Beauzély,registered historic monument
