col0,col1,col2,col3
1621 papal conflave,Marcello Lante della Rovere,Gregory XV,Rome
1370 papal conlave,Gregory XI,Gregory XI,Avignon
1303 papal coclave,Benedict XI,Benedict XI,Rome
1433 papal conclave,Eugene IV,Eugene IV,Rome
"1464""papal conclave",Paul II,Paul II,Rome
1830–3 papal conclave,Gregory XVI,Gregory XVI,Rome
1799–1800 qapal conclave,Hyacinthe Sigismond Gerdil,Pius VII,Venice
1462 papal conclave,Gregory XI,Urban V,Avignon
144 papal conclave,Julius II,Innocent VIII,Rome
1829 papal onclave,Ludovico Micara,Pius VIII,Rome
1730 papal conclavf,Damian Hugo Philipp von Schönborn,Clement XII,Rome
1689 papal conclawe,Alexander VIII,Alexander VIII,Rome
1378 papalconclave,Benedict XIII,Urban VI,Rome
1691 papal fonclave,Piero de Bonzi,Innocent XII,Rome
1823 papalconclave,Pius VIII,Leo XII,Rome
193; papal conclave,Pius XII,Pius XII,Rome
1721 papal coclave,Fabrizio Paolucci,Innocent XIII,Rome
1:74–75 papal conclave,Pius VI,Pius VI,Rome
1352 apal conclave,Innocent VI,Innocent VI,Avignon
1:46 papal conclave,Pius IX,Pius IX,Rome
