col0,col1,col2
Prieuré de l'Oiselière,Saint-Planchers,Gothic architecture
Lorrha Priory of St. Ruadhan,County Tipperary,Gothic architecture
chapelle de l'ermitage de Franchard,Fontainebleau,Romanesque art
prieuré de Burlats,Burlats,Romanesque architecture
Prieuré d'Ambialet,Ambialet,Romanesque architecture
prieuré Saint-Sardos de Laurenque,Gavaudun,Romanesque architecture
Prieuré de Merlande,La Chapelle-Gonaguet,Romanesque architecture
prieuré Saint-Léonard de l’Île-Bouchard,L'Île-Bouchard,Romanesque architecture
église Notre-Dame-du-Pré de Donzy,Donzy,Romanesque architecture
Prieuré de Saint-Angel,Saint-Angel,Romanesque architecture
prieuré de Lavaré,Fondettes,Romanesque architecture
Priorij Corsendonk,Oud-Turnhout,neoclassicism
