col0,col1,col2
Degustabox,Food and Beverage,company
StreetVoice,music,joint-stock company
Muller Van Severen,visual arts,company
Tridel,waste management,S.A.
Meltdown,bar,company
ViacomCBS,entertainment,joint-stock company
MXR,DAB ensemble,company
The Digital Radio Group,DAB ensemble,company
National Information Technology Authority-Uganda,information technology,company
Stemettes,Women in computing,company
ATAK,sports equipment,company
Pampa Film,film industry,joint-stock company
SciStarter,citizen science,limited liability company
Freestone and Webb,coachbuilder,company
