col0,col1,col2,col3
Rekola School,Vantaa,Finland,comprehensive school
Dickursby skola,Vantaa,Finland,comprehensive school
Ylästö School,Vantaa,Finland,comprehensive school
Viertola School,Vantaa,Finland,comprehensive school
Mikkola School,Vantaa,Finland,comprehensive school
Koivukylä School,Vantaa,Finland,comprehensive school
Kajaanintulli School,Oulu,Finland,comprehensive school
Lönnrot School,Lappeenranta,Finland,comprehensive school
Alapitkä School,Lapinlahti,Finland,comprehensive school
Toppelundin koulu,Espoo,Finland,comprehensive school
Isoniittu School,Nurmijärvi,Finland,comprehensive school
Taivallahti School,Helsinki,Finland,comprehensive school
Rajakylä School,Vantaa,Finland,comprehensive school
Rajakylä School,Oulu,Finland,comprehensive school
Paulaharju School,Oulu,Finland,comprehensive school
