col0,col1,col2
Overmarine Group,shipbuilding,Viareggio
ADM Hamburg,food industry,Neuhof
Discovery App,mobile marketing,Mitte
LinguaTrip,tourism,Mountain View
Amici's East Coast Pizzeria,gastronomy,San Mateo
Multicom,E-commerce,Åmli
Avangard Malz,food industry,Gelsenkirchen
Waka,retail,Hanoi
gofanco,information technology,United States of America
William Beardmore and Company,automotive industry,Parkhead
GICA,building material,Meftah
Norauto,retail,Sainghin-en-Mélantois
Isramco,petroleum industry,Petah Tikva
Ankama,video game industry,Roubaix
LKAB,mining,Luleå
Televes,telecommunications industry,Santiago de Compostela
Fresenius SE & Co. KGaA,pharmaceutical industry,Bad Homburg vor der Höhe
