col0,col1,col2
Knihtiskárna Františka Šimáčka,1857-01-01,1949-01-01
Scuola Superiore Guglielmo Reiss Romoli,1976-01-01,2009-01-01
Toužimský & Moravec,1933-01-01,1949-01-01
Nakladatelství Hynek,1994-01-01,2003-01-01
Thieme,1792-01-01,1994-01-01
Van Goor,1707-01-01,1821-01-01
Frans Buffa & sons,1808-01-01,1951-01-01
Druckerei Brüder Rosenbaum,1883-01-01,1986-01-01
Cwmni y Cyhoeddwyr Cymreig,1870-01-01,1919-01-01
Seren Printing Press,1885-01-01,1950-01-01
John Penry Press,1963-12-31,2003-01-01
W. Spurrell & Son,1840-01-01,1934-01-01
