col0,col1,col2
Savings Bank of South Australia,Australia,1848-03-11
Caja de Crédito Hipotecario,Chile,1855-08-29
Sparkasse Feldkirch,Austria,1842-01-01
Sparkasse Kirchschlag,Austria,1872-01-01
Lienzer Sparkasse,Austria,1878-01-01
Sparkasse Korneuburg,Austria,1869-01-01
Savings bank Bludenz,Austria,1892-01-01
Steiermärkische Sparkasse,Austria,1825-01-01
Erste Group,Austria,2008-01-01
Erste Bank,Austria,1829-01-01
Die Zweite Sparkasse,Austria,2006-01-01
Zentralsparkasse der Gemeinde Wien,Austria,1905-01-01
Cassa di Risparmio di Rieti,Italy,1846-01-01
Südtiroler Sparkasse – Cassa di Risparmio di Bolzano,Italy,1854-01-01
Frøs Sparekasse,Denmark,1872-01-01
DBV:s sparbank,Sweden,1830-01-01
Westra Wermlands Sparbank,Sweden,1856-01-01
Sparbanken Finn,Sweden,1990-09-01
Dollar Dry Dock Savings Bank,United States of America,1983-01-01
Caja de Jaén,Spain,1980-01-29
