col0,col1,col2
Langham Hotel,1865-01-01,Portland Place
Pullman Paris Montparnasse Hotel,1974-01-01,rue du Commandant-René-Mouchotte
Hotel Negresco,1912-01-01,Promenade des Anglais
Willard InterContinental Washington,1847-01-01,Pennsylvania Avenue
Savoy Hotel,1889-01-01,Strand
Park Inn by Radisson Berlin Alexanderplatz,1970-01-01,Alexanderplatz
InterContinental Paris le Grand,1862-01-01,boulevard des Capucines
Grand Hotel Warsaw,1957-01-01,Hoża Street
Hotel Bristol,1901-01-01,Krakowskie Przedmieście Street
Hotel Grande Bretagne,1878-01-01,Syntagma Square
The Ritz London,1906-05-24,Piccadilly
Hollywood Roosevelt Hotel,1927-01-01,Hollywood Boulevard
Grand Hotel,1899-01-01,Bantorget
