col0,col1,col2
Raj Kumar Goel Institute of Technology,Ghaziabad,Dr. A.P.J. Abdul Kalam Technical University
Krishna Institute of Engineering and Technology,Ghaziabad,Dr. A.P.J. Abdul Kalam Technical University
Raja Balwant Singh College,Agra,Dr. A.P.J. Abdul Kalam Technical University
Mahatma Gandhi Institute of Technology,Hyderabad,"Jawaharlal Nehru Technological University, Hyderabad"
Rungta College of Engineering and Technology,Bhilai,Chhattisgarh Swami Vivekanand Technical University
Muzaffarpur Institute of Technology,Muzaffarpur,Aryabhatta Knowledge University
Manipal Institute of Technology,Manipal,Manipal University
Maulana Azad College of Engineering and Technology,Patna,Magadh University
MES College of Engineering,Kuttippuram,All India Council for Technical Education
Kottayam Institute of Technology & Science,Kottayam district,All India Council for Technical Education
"S.K.D.A.V. Polytechnic For Women, Rourkela",Rourkela,All India Council for Technical Education
Rourkela Institute of Technology,Rourkela,All India Council for Technical Education
"Rajiv Gandhi Institute of Technology, Kottayam",Kottayam,All India Council for Technical Education
Narula Institute of Technology,Agarpara,Maulana Abul Kalam Azad University of Technology
Kalyani Government Engineering College,Nadia district,Maulana Abul Kalam Azad University of Technology
RCC Institute of Information Technology,Kolkata,Maulana Abul Kalam Azad University of Technology
Reva Institute of Technology and Management,Bengaluru,University Grants Commission
"PES Modern College of Engineering, Pune",Pune,Savitribai Phule Pune University
Maharaja Agrasen Institute of Technology,New Delhi,Guru Gobind Singh Indraprastha University
Kantipur Engineering College,Lalitpur District,Tribhuvan University
