col0,col1,col2
1987 UK Championship,World Professional Billiards and Snooker Association,Steve Davis
1986 UK Championship,World Professional Billiards and Snooker Association,Steve Davis
1984 UK Championship,World Professional Billiards and Snooker Association,Steve Davis
1985 UK Championship,World Professional Billiards and Snooker Association,Steve Davis
1995 Welsh Open,World Professional Billiards and Snooker Association,Steve Davis
1997 China International,World Professional Billiards and Snooker Association,Steve Davis
2016 Champion of Champions,World Professional Billiards and Snooker Association,John Higgins
2015 Australian Goldfields Open,World Professional Billiards and Snooker Association,John Higgins
1999 China International,World Professional Billiards and Snooker Association,John Higgins
2000 UK Championship,World Professional Billiards and Snooker Association,John Higgins
1998 UK Championship,World Professional Billiards and Snooker Association,John Higgins
1999 Grand Prix,World Professional Billiards and Snooker Association,John Higgins
