col0,col1,col2,col3
"Safety, Immunogenicity and Dose Ranging Study of Inactivated Zika Virus Vaccine in Healthy Adult Participants",Zika fever,Clinical Research of South Florida,United States of America
VRC 705: A Zika Virus DNA Vaccine in Healthy Adults and Adolescents,Virus Diseases,Baylor College of Medicine,Panama
A Study Evaluating the Efficacy and Safety of Multiple Immunotherapy-Based Treatment Combinations in Patients With Metastatic Colorectal Cancer,benign neoplasm of large intestine,Yale University,Australia
A Study of Multiple Immunotherapy-Based Treatment Combinations in Participants With Metastatic Pancreatic Ductal Adenocarcinoma,adenocarcinoma,Columbia University,Germany
A Study Evaluating the Efficacy and Safety of Multiple Immunotherapy-Based Treatment Combinations in Patients With Metastatic Colorectal Cancer,benign neoplasm of large intestine,Yale University,France
A Study Evaluating the Efficacy and Safety of Multiple Immunotherapy-Based Treatment Combinations in Patients With Metastatic Colorectal Cancer,benign neoplasm of large intestine,Washington University School of Medicine,Spain
A Study of Multiple Immunotherapy-Based Treatment Combinations in Participants With Metastatic Pancreatic Ductal Adenocarcinoma,adenocarcinoma,Asan Medical Center,Spain
A Study Evaluating the Efficacy and Safety of Multiple Immunotherapy-Based Treatment Combinations in Patients With Metastatic Colorectal Cancer,benign neoplasm of large intestine,Seoul National University Hospital,Spain
A Study of Multiple Immunotherapy-Based Treatment Combinations in Participants With Metastatic Pancreatic Ductal Adenocarcinoma,adenocarcinoma,Seoul National University Hospital,Spain
A Study Evaluating the Efficacy and Safety of Multiple Immunotherapy-Based Treatment Combinations in Patients With Metastatic Colorectal Cancer,benign neoplasm of large intestine,Hospital Vall d'Hebron,Spain
A Study of Multiple Immunotherapy-Based Treatment Combinations in Participants With Metastatic Pancreatic Ductal Adenocarcinoma,adenocarcinoma,Hospital Vall d'Hebron,Spain
